Area Name,Schm Desc,Rate,Sanct Lim,Balance,Status
Amborkhana,OVERDRAFT-S,9,1500000,982892.11,UN CLASSIFIED
Amborkhana,HOME CREDIT,9,11000000,10795157.66,UN CLASSIFIED
Amborkhana,HOME CREDIT,9,2490000,2285793.8,UN CLASSIFIED
Amborkhana,HOME CREDIT,9,2500000,1573117.89,UN CLASSIFIED
Amborkhana,HOME CREDIT,9,2500000,2327153.93,UN CLASSIFIED
Amborkhana,HOME CREDIT,9,2500000,1645400.44,UN CLASSIFIED
Amborkhana,HOME CREDIT,9,5000000,4415732.17,UN CLASSIFIED
Amborkhana,HOME CREDIT,9,4300000,3179313.45,UN CLASSIFIED
Amborkhana,HOME LOAN,9,3300000,2692638.39,UN CLASSIFIED
Amborkhana,HOME LOAN,9,2600000,1899973.89,UN CLASSIFIED
Amborkhana,HOME LOAN,9,2900000,2887160.6,UN CLASSIFIED
Amborkhana,HOME LOAN,9,4000000,3780577.87,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,0,300000,0,BAD LOSS WRITE OFF
Amborkhana,PERSONAL LOAN,0,500000,0,BAD LOSS WRITE OFF
Amborkhana,PERSONAL LOAN,0,175000,0,BAD LOSS WRITE OFF
Amborkhana,PERSONAL LOAN,0,300000,0,BAD LOSS WRITE OFF
Amborkhana,PERSONAL LOAN,9,300000,148532.07,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,0,400000,0,BAD LOSS WRITE OFF
Amborkhana,PERSONAL LOAN,0,1000000,0,BAD LOSS WRITE OFF
Amborkhana,PERSONAL LOAN,9,420000,23211.68,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,160000,114838.52,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,21,450000,72086.31,BAD/LOSS
Amborkhana,PERSONAL LOAN,9,1000000,695459.55,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,2000000,1480211.28,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,700000,253866.83,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,240000,118886.91,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,400000,126956.36,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,400000,307183.83,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,185000,114000.38,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,225000,148262.45,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1500000,536810.7,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,184291.57,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,370000,144656.65,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,500000,423642.27,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,17,180000,38325.01,BAD/LOSS
Amborkhana,PERSONAL LOAN,9,1200000,377942.67,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,120000,89762,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,500000,278787.36,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,97212.39,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,180000,56190.56,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,2000000,1274871.03,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,500000,443354.7,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1496000,1150481.85,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1700000,1372003.33,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,180000,146956.95,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,400000,357746.65,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,400000,381984.27,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,19317.31,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,380000,210051.5,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1200000,1040135.63,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,400000,367558.13,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,404745.42,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,327000,220033.49,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,815000,167655.76,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,0,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,320076.36,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,248000,18895.32,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,249260.91,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,300000,0,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1700000,1647729.69,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,220000,23121.67,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,270000,85522,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,300000,189776.16,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,119000,12507.76,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,450000,184992.39,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,300000,74165.99,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,120000,87510.36,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,235000,192487.1,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,800000,677341.07,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,325000,207140.8,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,150000,5008.93,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,314000,253009.46,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,769101.21,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,400000,63074.5,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,400000,227601.53,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,690000,379324.86,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,155340.79,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,2000000,1597115.91,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,700000,539652.31,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,150000,78507.64,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,106971.11,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,500000,364554.34,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,400000,175438.85,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,800000,554580.72,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,798520.66,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,593379.93,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,661691.32,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,771005.67,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,500000,270183.5,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,600000,318189.18,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,761437.61,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,2000000,1512370.45,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,2000000,1332899.82,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,430000,312637.21,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,800000,673918.9,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,79532.93,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,92661.3,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,120996.54,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,4345.23,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,500000,405098.58,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,100000,81955.76,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,150000,90583.93,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,115005.6,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,300000,137477.14,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,400000,341616.89,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,240000,164846.72,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,231916.55,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,133231.56,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,290000,193185.84,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,115708.54,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,310000,282810.5,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,384000,341648.51,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,290000,200023.33,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,750000,552451.06,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,313000,268413.49,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,130000,66166.7,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,270000,185147.83,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,185000,138550.69,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,240000,178907.44,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,230000,188732.88,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,113870.27,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,140000,141393.4,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,320000,244314.59,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1196000,711073.59,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,350000,269175.93,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,139926.02,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,330000,278054.63,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,138773.5,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,290000,231433.81,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,134903.18,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,163226.42,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,490000,466860.33,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,852594.81,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,300000,193197.09,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,260000,182044.23,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,250000,218880.52,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,190000,166356.06,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,250000,204132.28,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,195000,190705.25,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,160000,127124.28,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,946893.01,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,320000,233013.89,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,150000,104867.09,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,600000,542306.15,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,123804.03,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,350000,276802.84,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,290000,230775.65,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,300000,185409.44,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,180000,112091.3,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,150000,88969.68,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,310000,245802.72,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,380000,322314.69,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,275000,226912.01,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,190000,169620.76,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,360000,350501.23,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,300000,277043.25,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,280000,202506.62,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,130000,116411.11,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,300000,269211.57,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,230000,213462.12,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,500000,410873.98,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,400000,333214.45,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,139226.96,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,340000,296129.21,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,320000,294219.01,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,120000,102288.7,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,484355.09,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,625000,201567.65,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,12.5,325000,177.25,BAD/LOSS
Amborkhana,PERSONAL LOAN,9,1000000,461370.2,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,407689.78,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,500000,318050.45,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,2000000,1433266.51,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,545000,280437.63,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,200000,41186.93,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,495000,270860.4,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,950000,546413.54,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1330000,1092316.95,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,190000,43457.11,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1500000,730196.99,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,250000,119185.06,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,2000000,621639.56,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,2000000,1350681.4,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,900000,634506.55,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,400000,219670.3,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,379000,269741.18,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,500000,463727.91,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,700000,538225.77,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1050000,759019.44,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,300000,173583.36,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1165000,712676.56,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,310000,229466.96,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,800000,629973.52,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1000000,653169.06,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,800000,503689.69,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,475000,306866.92,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,140000,119191.4,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,1000000,943020.48,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,200000,169702.03,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,1600000,1554180.96,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,1500000,1389347.69,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,170000,161020.49,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,360000,329306.37,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,600000,583770.16,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,130000,109747.13,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,270000,245018.32,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,200000,169199.87,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,260000,226848.23,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,245000,213508.29,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,220000,197960.26,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,430000,405058.86,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,300000,291810.08,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,330000,296073.4,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,300000,276590.33,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,335000,325126.2,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,220000,203077.76,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,250000,237361.68,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,300000,290760.08,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,200000,200000,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,450000,425777.19,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,245000,238862.82,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,255000,255000,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,275000,275000,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,230000,230000,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,220000,213224.06,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,200000,194190.05,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,350000,339220.09,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,250000,243425.07,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,480000,472315.99,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,300000,283624.71,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,350000,350000,UN CLASSIFIED
Amborkhana,PERSONAL LOAN - BRANCH,9,500000,500000,UN CLASSIFIED
Amborkhana,SME MULDHAN INST. LOAN,0,400000,0,BAD LOSS WRITE OFF
Amborkhana,SME MULDHAN INST. LOAN,0,495000,0,BAD LOSS WRITE OFF
Amborkhana,HOME CREDIT,9,12000000,9356711.08,UN CLASSIFIED
Amborkhana,HOME CREDIT,9,4500000,1874844.52,UN CLASSIFIED
Amborkhana,HOME CREDIT,9,2650000,1950406.53,UN CLASSIFIED
Amborkhana,HOME CREDIT,9,7000000,5109899.92,UN CLASSIFIED
Amborkhana,HOME CREDIT,9,9000000,1509281.34,UN CLASSIFIED
Amborkhana,HOME LOAN,9,12000000,2383678.95,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,1100000,552610.58,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,9,321495,59200.63,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,0,600000,0,BAD LOSS WRITE OFF
Amborkhana,PERSONAL LOAN,0,220000,0,BAD LOSS WRITE OFF
Amborkhana,PERSONAL LOAN,9,1200000,622469.22,UN CLASSIFIED
Amborkhana,PERSONAL LOAN,0,500000,0,BAD LOSS WRITE OFF
Amborkhana,PERSONAL LOAN,0,250000,0,BAD LOSS WRITE OFF
Amborkhana,PERSONAL LOAN,0,300000,0,BAD LOSS WRITE OFF
Amborkhana,PERSONAL LOAN,0,1000000,0,BAD LOSS WRITE OFF
Bondorbazar,PERSONAL LOAN,9,259000,154090.4,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,0,250000,0,BAD LOSS WRITE OFF
Bondorbazar,PERSONAL LOAN,9,300000,246912.27,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,400000,220586.22,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,150000,34448.11,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,530000,-3278.77,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,0,200000,0,BAD LOSS WRITE OFF
Bondorbazar,PERSONAL LOAN,9,450000,271775.17,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,600000,51027.51,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,0,1000000,0,BAD LOSS WRITE OFF
Bondorbazar,PERSONAL LOAN,21,300000,72209.67,BAD/LOSS
Bondorbazar,PERSONAL LOAN,0,500000,0,BAD LOSS WRITE OFF
Bondorbazar,PERSONAL LOAN,0,300000,0,BAD LOSS WRITE OFF
Bondorbazar,PERSONAL LOAN,0,250000,0,BAD LOSS WRITE OFF
Bondorbazar,PERSONAL LOAN,9,300000,225003.66,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,0,480000,0,BAD LOSS WRITE OFF
Bondorbazar,PERSONAL LOAN,0,300000,0,BAD LOSS WRITE OFF
Bondorbazar,PERSONAL LOAN,9,250000,230830.72,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,310000,232893.53,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,195000,49356.51,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,280000,210448.12,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,11.5,150000,0,SUB STANDARD
Bondorbazar,PERSONAL LOAN,9,1000000,424228.09,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,396358.13,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,192342.41,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,600000,351760.2,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,56027.12,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,700000,-3943.8,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,532035.43,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,98588.36,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,350000,321731.83,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,217140.43,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,15,700000,631000.72,BAD/LOSS
Bondorbazar,PERSONAL LOAN,9,300000,70995.73,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,913852.97,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,784000,526858.1,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,375217.38,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,800000,163705.07,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,150000,50083.89,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,12.5,231000,215976.13,BAD/LOSS
Bondorbazar,PERSONAL LOAN,9,355000,136952.59,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,665000,150071.8,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,120000,39112.28,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,600000,388322.1,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,11.5,700000,612578.71,BAD/LOSS
Bondorbazar,PERSONAL LOAN,9,750000,317443.07,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,120000,80803.27,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,450000,137063.17,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,840000,408415.24,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,450000,223464.33,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,140000,58549.5,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,800000,274111.54,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,320000,281896.86,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,25122.38,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,175000,68503.93,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,450000,385010.44,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,180000,50046.72,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,500000,379006.56,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,500000,110732.2,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,0,1000000,0,BAD LOSS WRITE OFF
Bondorbazar,PERSONAL LOAN,9,2000000,1582743.51,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1500000,839162.04,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1500000,1293753.23,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1500000,863020.5,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1050000,581287.17,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,500000,442048.38,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,694000,396650.39,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1430000,1097946.6,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,159000,128094.38,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,650000,387028.88,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,650000,660363.57,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,590000,448711.47,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1500000,442970.64,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,201410.87,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,290000,283799.39,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,654439.1,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1200000,797394.42,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,1000000,646413.8,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,330000,261424.39,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,320000,266246.72,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,146168.87,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,281084.34,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,280000,122630.5,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,345000,150242.81,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,200000,103533.14,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,230000,172421.66,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,500000,186954.16,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,365000,279944.03,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,188448.63,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,400000,253475.4,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,170000,165878.05,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,270000,134245.43,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,360000,245378.95,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,138950.83,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,300000,173255.88,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,166928.98,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,100302.17,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,330000,180503.65,UN CLASSIFIED
Bondorbazar,PERSONAL LOAN,9,250000,244244.57,UN CLASSIFIED
